[ INFO | db_manager.py:50 ] 2017-01-24 11:58:42,554 > query : INSERT INTO user (`mail`, `access_token`)VALUES(%s, %s)
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,382 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,382 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20171231_60o30d9m6ko30c1g60o30dr564', '섣달 그믐날', '2017-12-31', '2018-01-01', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,387 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,387 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180101_60o30d9m6oo30c1g60o30dr568', '신정(新正', '2018-01-01', '2018-01-02', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,391 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,391 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180301_60o30d9mc4o30c1g60o30dr568', '3.1절(三一節)', '2018-03-01', '2018-03-02', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,395 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,396 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180505_60o30d9mcgo30c1g60o30dr568', '어린이날', '2018-05-05', '2018-05-06', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,400 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,400 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180606_60o30d9mcko30c1g60o30dr568', '현충일(顯忠日)', '2018-06-06', '2018-06-07', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,404 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,404 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180815_60o30d9n60o30c1g60o30dr568', '광복절(光復節)', '2018-08-15', '2018-08-16', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,409 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,409 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180923_60o30d9n64o30c1g60o32chmc8', '추석(秋夕)', '2018-09-23', '2018-09-24', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,413 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,413 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180925_60o30d9n6co30c1g60o32chmc8', '추석(秋夕)', '2018-09-25', '2018-09-26', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,417 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,418 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20181225_60o30d9n6oo30c1g60o30dr568', '크리스마스 주', '2018-12-25', '2018-12-26', '2014-01-19T02:00:47.000', '2014-01-19T02:00:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,422 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,422 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180209_60o30p33c4o30c1g60o30dr568', '2018년 동계 올림픽이 시작', '2018-02-09', '2018-02-10', '2014-11-11T23:50:47.000', '2014-11-11T23:50:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,426 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,427 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180225_60o30p33c8o30c1g60o30dr568', '2018년 동계 올림픽 끝', '2018-02-25', '2018-02-26', '2014-11-11T23:50:47.000', '2014-11-11T23:50:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,432 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,432 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180309_60o30p33cco30c1g60o30dr568', '2018년 동계 패럴림픽이 시작', '2018-03-09', '2018-03-10', '2014-11-11T23:50:47.000', '2014-11-11T23:50:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,437 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,437 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180318_60o30p33cgo30c1g60o30dr568', '2018년 동계 패럴림픽 끝', '2018-03-18', '2018-03-19', '2014-11-11T23:50:47.000', '2014-11-11T23:50:47.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,441 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,441 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20160210_60o32cr66co30c1g60o30dr560', '설날', '2016-02-10', '2016-02-11', '2015-11-12T00:29:36.000', '2015-11-12T00:29:36.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,445 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,446 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20160514_60o30d9mcco30c1g60o30dr560', '석가탄신일(釋迦誕辰日)', '2016-05-14', '2016-05-15', '2015-11-12T00:29:36.000', '2015-11-12T00:29:36.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,450 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,450 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180413_60o32d1l74o30c1g60o30dr568', '국회 선거일', '2018-04-13', '2018-04-14', '2016-01-16T00:04:27.000', '2016-01-16T00:04:27.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,454 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,455 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20160506_60o32d3268o30c1g60o30dr560', '임시 휴일', '2016-05-06', '2016-05-07', '2016-05-13T22:48:54.000', '2016-05-13T22:48:54.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,459 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,459 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20170503_60o30d9mcco30c1g60o30dr564', '석가탄신일(釋迦誕辰日)', '2017-05-03', '2017-05-04', '2017-01-06T11:19:21.000', '2017-01-06T11:19:21.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,464 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,464 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20171006_60o30p1j6co30c1g60o32chmc4', '추석(秋夕)', '2017-10-06', '2017-10-07', '2017-01-06T11:19:21.000', '2017-01-06T11:19:21.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:46,468 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:46,468 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20180522_60o30d9mcco30c1g60o32chmc8', '석가탄신일(釋迦誕辰日)', '2018-05-22', '2018-05-23', '2017-01-06T11:19:21.000', '2017-01-06T11:19:21.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:56,766 > query : SELECT * FROM calendarList WHERE mail = %s
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:56,766 > params : ['cpg0504@gmail.com']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,389 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,390 > params : ['cpg0504@gmail.com', '7vh0mmp9dq6n692ia52ij1i0k0', '지급요청서제출', '2013-10-21', '2013-10-22', '2013-09-23T10:49:47.000', '2013-09-23T10:49:47.719']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,394 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,394 > params : ['cpg0504@gmail.com', 'ovndg0gajs76j4oc6ul5bom36g', '회의', '2013-09-23', '2013-09-24', '2013-09-23T10:50:05.000', '2013-09-23T10:50:06.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,397 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,397 > params : ['cpg0504@gmail.com', '8kljjq1nunj5uvvt6ajnq9ko3c', '회의', '2013-09-30', '2013-10-01', '2013-09-23T10:52:04.000', '2013-09-23T10:52:04.571']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,401 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,401 > params : ['cpg0504@gmail.com', '27cfg4gq31d69jfjbfe4r7e2ms', '[안드로이드]2-1-4엔딩', '2013-09-23', '2013-09-26', '2013-09-23T10:59:20.000', '2013-09-23T11:00:14.785']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,403 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,403 > params : ['cpg0504@gmail.com', 'p1vl4bt7nq8vlhhs5926a5mm00', '[안드로이드]3,4,5,6View', '2013-09-26', '2013-10-03', '2013-09-23T11:05:29.000', '2013-09-23T11:05:44.558']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,407 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,407 > params : ['cpg0504@gmail.com', '7p2m83lea42risjaabh1k6sks0', '최평강 부산', '2013-11-30', '2013-12-02', '2013-10-28T12:43:19.000', '2013-10-28T12:43:19.963']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,411 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,411 > params : ['cpg0504@gmail.com', 'oo5dvq220vm0oc408c4d98j1nk', '토비의 봄  (1) - 조영호 님', '2015-09-20T20:00:00', '2015-09-20T21:00:00', '2015-09-20T01:20:53.000', '2015-09-20T11:07:38.428']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,415 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,415 > params : ['cpg0504@gmail.com', 'ac88plg48hl2inidltggjb3p1o', 'ㅆ', '2016-01-19T20:30:00', '2016-01-19T21:30:00', '2016-01-19T11:21:32.000', '2016-01-19T11:21:32.700']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,419 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,420 > params : ['cpg0504@gmail.com', '_5tqmsqbkd1nmschg64r2u', 'Unithon 참가자와 함께하는 AWS 세미나 Confirmation', '2016-02-11T19:00:00', '2016-02-11T22:00:00', '2016-02-10T11:02:13.000', '2016-02-10T11:02:19.084']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,424 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,424 > params : ['cpg0504@gmail.com', 'qleonfara2ldi8meumg2dq23g4', 'test', '2017-01-20', '2017-01-21', '2017-01-20T03:28:50.000', '2017-01-20T03:28:50.500']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,429 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,429 > params : ['cpg0504@gmail.com', 'qt6bn3m530k2c35dkqclt8q6fo', 'test22', '2017-01-20T15:30:00', '2017-01-20T16:30:00', '2017-01-20T06:13:30.000', '2017-01-20T06:13:30.592']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,434 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,434 > params : ['cpg0504@gmail.com', '6pan42mg2ckfhrf5d2fkqq24fk', 'test4', '2017-01-20T15:30:00', '2017-01-20T16:30:00', '2017-01-20T06:18:33.000', '2017-01-20T06:18:33.858']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,439 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,439 > params : ['cpg0504@gmail.com', '6uaacfj4pbufv50ajk6vjb7tvc', 'test5', '2017-01-20T11:30:00', '2017-01-20T12:30:00', '2017-01-20T06:26:08.000', '2017-01-20T06:26:08.678']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,444 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,444 > params : ['cpg0504@gmail.com', '8l474895rkkid1g1p36vtkuiuk', 'TEST6', '2017-01-20T08:30:00', '2017-01-20T09:30:00', '2017-01-20T06:29:46.000', '2017-01-20T06:29:46.257']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,449 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,449 > params : ['cpg0504@gmail.com', '6srd8468iqfmroqm00n71qdld0', 'TEST5', '2017-01-20T13:00:00', '2017-01-20T14:00:00', '2017-01-20T06:30:04.000', '2017-01-20T06:30:04.714']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,454 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,454 > params : ['cpg0504@gmail.com', 'o8o11eidlrq5br3845n493j0qk', 'TEST7', '2017-01-20T10:30:00', '2017-01-20T11:30:00', '2017-01-20T06:30:27.000', '2017-01-20T06:30:27.294']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,459 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,459 > params : ['cpg0504@gmail.com', 'ig1d9u3f20t6malsk7i9992v54', 'TEST77', '2017-01-20T14:00:00', '2017-01-20T15:00:00', '2017-01-20T06:30:45.000', '2017-01-20T06:30:45.629']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,464 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,464 > params : ['cpg0504@gmail.com', 'hu8vsft686uck9ugti3n8ruj3g', 'testttt', '2017-01-20T17:30:00', '2017-01-20T18:30:00', '2017-01-20T06:31:54.000', '2017-01-20T06:31:54.212']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,469 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,469 > params : ['cpg0504@gmail.com', 'nm7snjjadbou0oi43k987b0uuc', 'test', '2017-01-20T08:00:00', '2017-01-20T09:00:00', '2017-01-20T06:32:07.000', '2017-01-20T06:32:07.244']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,473 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,473 > params : ['cpg0504@gmail.com', 'i9h9bhv23b78nvffgock782sfk', 'gg', '2017-01-20T10:00:00', '2017-01-20T11:00:00', '2017-01-20T06:32:18.000', '2017-01-20T06:32:18.772']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,478 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,478 > params : ['cpg0504@gmail.com', 'hl2ta2u4s95qfp2hondqtm8m1o', 'dd', '2017-01-20T19:00:00', '2017-01-20T20:00:00', '2017-01-20T06:33:15.000', '2017-01-20T06:33:15.836']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,483 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,483 > params : ['cpg0504@gmail.com', 'd3o63r2tlcul7ogb95v71surb8', 'ge', '2017-01-20T17:00:00', '2017-01-20T18:00:00', '2017-01-20T06:33:44.000', '2017-01-20T06:33:44.895']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,487 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,487 > params : ['cpg0504@gmail.com', 'fmvs2i5c22a6d16o2nsa65r4cg', 'bd', '2017-01-20T21:30:00', '2017-01-20T22:30:00', '2017-01-20T06:34:00.000', '2017-01-20T06:34:00.229']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,492 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,492 > params : ['cpg0504@gmail.com', 'ok2rltgsoni48boohb1r5t8plo', 'test3g', '2017-01-20T15:30:00', '2017-01-20T16:30:00', '2017-01-20T06:13:40.000', '2017-01-20T06:34:27.090']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,496 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,496 > params : ['cpg0504@gmail.com', '3tue4q25e4d6tlla78ugnfuffk', 'ggggood', '2017-01-20T06:00:00', '2017-01-20T07:00:00', '2017-01-21T17:37:23.000', '2017-01-21T17:37:23.762']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,501 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,501 > params : ['cpg0504@gmail.com', 'ik1r5oqjprhc2qdlf6edphunlc', 'noTitle', '2017-01-20T04:00:00', '2017-01-20T05:00:00', '2017-01-21T19:31:53.000', '2017-01-21T19:31:54.007']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,505 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,505 > params : ['cpg0504@gmail.com', 'oe5a5dcjh2vgk734fuk7busuh4', 'uuuuu', '2017-01-19T05:00:00', '2017-01-19T06:00:00', '2017-01-22T05:16:12.000', '2017-01-22T05:16:40.898']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,509 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,509 > params : ['cpg0504@gmail.com', 'bqtprheqacl4bhinko3kfr0ea8', 'gggg', '2017-01-26T07:00:00', '2017-01-26T08:00:00', '2017-01-23T05:22:33.000', '2017-01-29T05:09:23.558']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:57,513 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:57,513 > params : ['cpg0504@gmail.com', '9bq3hj5jkina53tp742dv78f4o', 'noTitle', '2017-01-26T09:00:00', '2017-01-26T10:00:00', '2017-01-29T05:10:29.000', '2017-01-29T05:10:29.214']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,180 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,181 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20160101_60o30d9m6oo30c1g60o30dr560', '신정(新正', '2016-01-01', '2016-01-02', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,184 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,184 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20160717_60o30d9mcoo30c1g60o30dr560', '제헌절(制憲節)', '2016-07-17', '2016-07-18', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,187 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,187 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20160815_60o30d9n60o30c1g60o30dr560', '광복절(光復節)', '2016-08-15', '2016-08-16', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,191 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,191 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20161224_60o30d9n6ko30c1g60o30dr560', '크리스마스 이브', '2016-12-24', '2016-12-25', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,196 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,196 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20161231_60o30d9m6ko30c1g60o30dr560', '섣달 그믐날', '2016-12-31', '2017-01-01', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,201 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,201 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20170130_60o30d9m74o30e1g60o32chmc4', '설날', '2017-01-30', '2017-01-31', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,206 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,206 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20170508_60o30d9n6so30c1g60o30dr564', '학부모날', '2017-05-08', '2017-05-09', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
[ INFO | db_manager.py:50 ] 2017-01-29 16:31:58,211 > query : INSERT INTO events (calendar_id,event_id,summary,start_date,end_date,created,updated) VALUES (%s, %s, %s, %s, %s, %s, %s) 
[ INFO | db_manager.py:59 ] 2017-01-29 16:31:58,211 > params : ['ko.south_korea#holiday@group.v.calendar.google.com', '20181009_60o30d9n70o32c1g60o30dr568', '한글날', '2018-10-09', '2018-10-10', '2014-01-19T02:00:44.000', '2014-01-19T02:00:44.000']
